Unix_Timestamp,Usage_KWH
1694997900,0.636
1694998800,0.657
1694999700,0.589
1695000600,0.625
1695001500,0.775
1695002400,0.606
1695003300,0.572
1695004200,0.581
1695005100,0.611
1695006000,0.637
1695006900,0.674
1695007800,0.409
1695008700,0.318
1695009600,0.337
1695010500,0.337
1695011400,0.337
1695012300,0.356
1695013200,0.273
1695014100,0.352
1695015000,0.32
1695015900,0.276
1695016800,0.353
1695017700,0.309
1695018600,0.319
1695019500,0.378
1695020400,0.278
1695021300,0.292
1695022200,0.386
1695023100,0.4
1695024000,0.465
1695024900,0.448
1695025800,0.442
1695026700,0.831
1695027600,0.77
1695028500,0.547
1695029400,0.638
1695030300,0.581
1695031200,3.656
1695032100,4.006
1695033000,4.096
1695033900,4.128
1695034800,4.32
1695035700,4.861
1695036600,4.025
1695037500,1.835
1695038400,0.799
1695039300,0.867
1695040200,0.89
1695041100,0.952
1695042000,0.92
1695042900,0.866
1695043800,1.266
1695044700,1.273
1695045600,1.901
1695046500,1.656
1695047400,1.73
1695048300,1.866
1695049200,1.811
1695050100,2.206
1695051000,2.774
1695051900,2.552
1695052800,2.37
1695053700,1.88
1695054600,1.137
1695055500,1.111
1695056400,1.156
1695057300,1.174
1695058200,1.814
1695059100,2.125
1695060000,2.544
1695060900,2.525
1695061800,2.298
1695062700,2.348
1695063600,2.23
1695064500,1.593
1695065400,1.675
1695066300,2.187
1695067200,2.073
1695068100,1.54
1695069000,1.565
1695069900,1.507
1695070800,1.502
1695071700,1.491
1695072600,1.467
1695073500,1.519
1695074400,1.529
1695075300,1.477
1695076200,1.951
1695077100,1.918
1695078000,1.211
1695078900,0.608
1695079800,0.495
1695080700,0.506
1695081600,0.429
1695082500,0.473
1695083400,0.516
1695084300,0.421
1695085200,0.407
1695086100,0.413
1695087000,0.422
1695087900,0.358
1695088800,0.41
1695089700,0.333
1695090600,0.342
1695091500,0.363
1695092400,0.357
1695093300,0.356
1695094200,0.353
1695095100,0.293
1695096000,0.365
1695096900,0.339
1695097800,0.36
1695098700,0.374
1695099600,0.315
1695100500,0.275
1695101400,0.309
1695102300,0.329
1695103200,0.32
1695104100,0.282
1695105000,0.28
1695105900,0.376
1695106800,0.353
1695107700,0.545
1695108600,0.433
1695109500,0.399
1695110400,0.431
1695111300,0.532
1695112200,0.401
1695113100,0.59
1695114000,0.639
1695114900,0.481
1695115800,0.51
1695116700,0.538
1695117600,0.94
1695118500,0.587
1695119400,0.603
1695120300,1.147
1695121200,0.763
1695122100,0.892
1695123000,0.912
1695123900,1.149
1695124800,1.321
1695125700,1.206
1695126600,1.167
1695127500,1.169
1695128400,1.124
1695129300,1.069
1695130200,1.279
1695131100,1.24
1695132000,1.091
1695132900,0.546
1695133800,0.615
1695134700,0.457
1695135600,0.493
1695136500,0.505
1695137400,0.491
1695138300,0.531
1695139200,1.037
1695140100,1.333
1695141000,1.241
1695141900,1.233
1695142800,1.275
1695143700,1.218
1695144600,0.749
1695145500,0.655
1695146400,0.668
1695147300,0.596
1695148200,0.646
1695149100,1.17
1695150000,1.097
1695150900,1.954
1695151800,1.492
1695152700,0.641
1695153600,1.237
1695154500,0.661
1695155400,0.623
1695156300,0.615
1695157200,0.505
1695158100,0.597
1695159000,0.57
1695159900,0.774
1695160800,0.936
1695161700,0.918
1695162600,1.036
1695163500,0.955
1695164400,0.645
1695165300,0.491
1695166200,0.474
1695167100,0.419
1695168000,0.391
1695168900,0.351
1695169800,0.366
1695170700,0.378
1695171600,0.31
1695172500,0.368
1695173400,0.382
1695174300,0.323
1695175200,0.337
1695176100,0.361
1695177000,0.374
1695177900,0.341
1695178800,0.336
1695179700,0.348
1695180600,0.303
1695181500,0.338
1695182400,0.347
1695183300,0.351
1695184200,0.363
1695185100,0.343
1695186000,0.369
1695186900,0.34
1695187800,0.362
1695188700,0.325
1695189600,0.298
1695190500,0.389
1695191400,0.355
1695192300,0.36
1695193200,0.313
1695194100,0.401
1695195000,0.525
1695195900,0.459
1695196800,0.519
1695197700,0.578
1695198600,0.482
1695199500,0.92
1695200400,1.607
1695201300,1.403
1695202200,1.465
1695203100,1.385
1695204000,1.246
1695204900,1.201
1695205800,1.076
1695206700,0.777
1695207600,0.429
1695208500,0.375
1695209400,0.404
1695210300,0.415
1695211200,0.351
1695212100,0.413
1695213000,0.398
1695213900,0.339
1695214800,0.35
1695215700,0.342
1695216600,0.37
1695217500,0.382
1695218400,0.389
1695219300,0.357
1695220200,0.348
1695221100,0.362
1695222000,0.409
1695222900,0.46
1695223800,0.421
1695224700,0.395
1695225600,0.527
1695226500,0.559
1695227400,1.191
1695228300,1.255
1695229200,1.246
1695230100,1.223
1695231000,1.18
1695231900,1.153
1695232800,1.17
1695233700,1.177
1695234600,1.399
1695235500,1.121
1695236400,1.128
1695237300,1.136
1695238200,1.269
1695239100,1.037
1695240000,0.844
1695240900,0.819
1695241800,0.884
1695242700,0.847
1695243600,0.783
1695244500,0.77
1695245400,0.843
1695246300,0.759
1695247200,0.594
1695248100,0.846
1695249000,1.178
1695249900,1.125
1695250800,1.113
1695251700,1.085
1695252600,1.097
1695253500,1.091
1695254400,0.789
1695255300,1.164
1695256200,0.931
1695257100,1.539
1695258000,1.11
1695258900,1.543
1695259800,3.802
1695260700,3.306
1695261600,3.305
1695262500,3.294
1695263400,3.245
1695264300,3.266
1695265200,3.276
1695266100,3.241
1695267000,3.255
1695267900,3.235
1695268800,3.241
1695269700,3.315
1695270600,1.008
1695271500,0.322
1695272400,0.381
1695273300,0.327
1695274200,0.306
1695275100,0.351
1695276000,0.309
1695276900,0.331
1695277800,0.367
1695278700,0.303
1695279600,0.324
1695280500,0.366
1695281400,0.371
1695282300,0.574
1695283200,0.391
1695284100,0.515
1695285000,0.552
1695285900,1.01
1695286800,1.304
1695287700,0.791
1695288600,0.624
1695289500,0.632
1695290400,0.588
1695291300,0.865
1695292200,1.019
1695293100,0.669
1695294000,0.991
1695294900,1.735
1695295800,1.615
1695296700,1.656
1695297600,1.626
1695298500,1.56
1695299400,1.441
1695300300,1.4
1695301200,1.382
1695302100,1.444
1695303000,1.591
1695303900,1.644
1695304800,2.537
1695305700,1.752
1695306600,3.018
1695307500,2.491
1695308400,2.543
1695309300,2.956
1695310200,1.946
1695311100,1.036
1695312000,1.173
1695312900,1.125
1695313800,1.217
1695314700,1.333
1695315600,1.694
1695316500,1.555
1695317400,1.629
1695318300,1.575
1695319200,1.556
1695320100,1.368
1695321000,0.798
1695321900,1.106
1695322800,1.576
1695323700,1.448
1695324600,1.395
1695325500,1.212
1695326400,1.155
1695327300,1.169
1695328200,1.239
1695329100,1.485
1695330000,1.51
1695330900,1.227
1695331800,1.553
1695332700,1.251
1695333600,1.447
1695334500,1.374
1695335400,1.325
1695336300,1.356
1695337200,1.145
1695338100,1.103
1695339000,0.746
1695339900,0.607
1695340800,0.612
1695341700,0.605
1695342600,0.63
1695343500,0.558
1695344400,0.486
1695345300,0.589
1695346200,0.544
1695347100,0.5
1695348000,0.549
1695348900,0.427
1695349800,0.446
1695350700,0.507
1695351600,0.459
1695352500,0.5
1695353400,0.453
1695354300,0.424
1695355200,0.498
1695356100,0.45
1695357000,0.405
1695357900,0.474
1695358800,0.417
1695359700,0.391
1695360600,0.457
1695361500,0.411
1695362400,0.521
1695363300,0.427
1695364200,0.407
1695365100,0.458
1695366000,0.464
1695366900,0.436
1695367800,0.516
1695368700,0.77
1695369600,0.591
1695370500,0.68
1695371400,0.55
1695372300,0.595
1695373200,0.737
1695374100,0.93
1695375000,0.815
1695375900,0.849
1695376800,1.573
1695377700,2.007
1695378600,2.066
1695379500,2.647
1695380400,2.559
1695381300,2.284
1695382200,2.199
1695383100,1.962
1695384000,2.182
1695384900,2.014
1695385800,1.843
1695386700,2.123
1695387600,2.417
1695388500,3.191
1695389400,3.501
1695390300,3.347
1695391200,3.049
1695392100,3.019
1695393000,3.181
1695393900,2.974
1695394800,3.021
1695395700,3.06
1695396600,2.886
1695397500,2.79
1695398400,2.591
1695399300,2.622
1695400200,2.602
1695401100,2.623
1695402000,2.511
1695402900,2.408
1695403800,2.459
1695404700,3.115
1695405600,3.153
1695406500,2.889
1695407400,2.321
1695408300,1.729
1695409200,1.697
1695410100,1.704
1695411000,1.631
1695411900,1.622
1695412800,1.604
1695413700,1.449
1695414600,1.501
1695415500,1.462
1695416400,1.474
1695417300,1.451
1695418200,1.453
1695419100,1.476
1695420000,1.598
1695420900,1.648
1695421800,1.591
1695422700,1.523
1695423600,1.467
1695424500,1.464
1695425400,1.446
1695426300,1.407
1695427200,0.91
1695428100,0.908
1695429000,0.933
1695429900,0.873
1695430800,0.894
1695431700,0.905
1695432600,0.908
1695433500,0.898
1695434400,0.905
1695435300,0.894
1695436200,0.901
1695437100,0.919
1695438000,0.895
1695438900,0.884
1695439800,0.912
1695440700,0.93
1695441600,0.936
1695442500,0.922
1695443400,0.938
1695444300,0.921
1695445200,0.911
1695446100,0.878
1695447000,0.906
1695447900,0.926
1695448800,0.938
1695449700,0.89
1695450600,0.882
1695451500,0.877
1695452400,0.834
1695453300,0.845
1695454200,0.919
1695455100,0.867
1695456000,0.847
1695456900,0.895
1695457800,0.892
1695458700,0.881
1695459600,1.548
1695460500,1.72
1695461400,1.672
1695462300,1.717
1695463200,1.667
1695464100,1.894
1695465000,1.748
1695465900,1.68
1695466800,1.689
1695467700,1.72
1695468600,1.693
1695469500,1.7
1695470400,1.775
1695471300,1.818
1695472200,1.89
1695473100,1.878
1695474000,1.937
1695474900,1.857
1695475800,1.722
1695476700,1.748
1695477600,1.622
1695478500,1.551
1695479400,1.652
1695480300,1.634
1695481200,1.649
1695482100,1.59
1695483000,1.649
1695483900,1.637
1695484800,1.62
1695485700,1.595
1695486600,1.619
1695487500,1.625
1695488400,1.493
1695489300,1.414
1695490200,1.381
1695491100,1.347
1695492000,1.36
1695492900,1.347
1695493800,1.323
1695494700,1.316
1695495600,1.344
1695496500,1.0
1695497400,0.757
1695498300,0.806
1695499200,0.774
1695500100,1.149
1695501000,0.984
1695501900,1.108
1695502800,0.973
1695503700,2.22
1695504600,4.357
1695505500,4.288
1695506400,3.488
1695507300,5.023
1695508200,4.228
1695509100,2.631
1695510000,1.092
1695510900,1.323
1695511800,0.876
1695512700,1.476
1695513600,0.905
1695514500,1.304
1695515400,0.777
1695516300,0.792
1695517200,0.571
1695518100,0.542
1695519000,0.64
1695519900,0.854
1695520800,1.574
1695521700,1.292
1695522600,0.586
1695523500,0.604
1695524400,0.657
1695525300,0.48
1695526200,0.352
1695527100,0.331
1695528000,0.299
1695528900,0.364
1695529800,0.341
1695530700,0.301
1695531600,0.315
1695532500,0.266
1695533400,0.318
1695534300,0.364
1695535200,0.334
1695536100,0.28
1695537000,0.358
1695537900,0.327
1695538800,0.621
1695539700,1.722
1695540600,1.0
1695541500,0.923
1695542400,0.761
1695543300,0.583
1695544200,1.094
1695545100,1.381
1695546000,1.201
1695546900,1.28
1695547800,1.846
1695548700,1.969
1695549600,2.09
1695550500,1.88
1695551400,2.114
1695552300,2.361
1695553200,2.368
1695554100,1.424
1695555000,0.976
1695555900,0.891
1695556800,1.235
1695557700,2.28
1695558600,2.046
1695559500,1.754
1695560400,1.547
1695561300,1.639
1695562200,1.792
1695563100,1.779
1695564000,1.731
1695564900,1.525
1695565800,1.174
1695566700,2.259
1695567600,1.43
1695568500,1.358
1695569400,1.509
1695570300,1.447
1695571200,1.587
1695572100,1.301
1695573000,1.241
1695573900,1.266
1695574800,1.614
1695575700,1.405
1695576600,1.149
1695577500,0.866
1695578400,0.817
1695579300,0.686
1695580200,0.576
1695581100,0.854
1695582000,0.732
1695582900,0.567
1695583800,0.543
1695584700,0.539
1695585600,0.577
1695586500,0.564
1695587400,0.577
1695588300,0.565
1695589200,0.553
1695590100,0.567
1695591000,0.536
1695591900,0.507
1695592800,0.636
1695593700,0.711
1695594600,0.684
1695595500,0.621
1695596400,0.593
1695597300,0.594
1695598200,0.608
1695599100,0.558
1695600000,0.515
1695600900,0.54
1695601800,0.547
1695602700,0.554
1695603600,0.513
1695604500,0.524
1695605400,0.531
1695606300,0.568
1695607200,0.526
1695608100,0.555
1695609000,0.538
1695609900,0.558
1695610800,0.535
1695611700,0.565
1695612600,0.546
1695613500,0.567
1695614400,0.545
1695615300,0.557
1695616200,0.537
1695617100,0.557
1695618000,0.511
1695618900,0.488
1695619800,0.574
1695620700,0.556
1695621600,0.527
1695622500,0.497
1695623400,0.482
1695624300,0.55
1695625200,0.557
1695626100,0.491
1695627000,0.545
1695627900,0.601
1695628800,0.615
1695629700,0.541
1695630600,0.53
1695631500,0.562
1695632400,1.062
1695633300,1.12
1695634200,1.106
1695635100,1.199
1695636000,1.133
1695636900,1.11
1695637800,1.09
1695638700,1.13
1695639600,1.13
1695640500,1.106
1695641400,1.113
1695642300,1.154
1695643200,1.141
1695644100,1.159
1695645000,1.134
1695645900,1.166
1695646800,1.294
1695647700,1.317
1695648600,1.3
1695649500,1.32
1695650400,1.302
1695651300,1.287
1695652200,1.323
1695653100,1.324
1695654000,1.353
1695654900,1.414
1695655800,1.354
1695656700,1.282
1695657600,1.177
1695658500,1.234
1695659400,1.25
1695660300,1.223
1695661200,1.174
1695662100,1.158
1695663000,1.169
1695663900,1.164
1695664800,1.152
1695665700,1.175
1695666600,1.141
1695667500,1.153
1695668400,1.13
1695669300,1.183
1695670200,1.052
1695671100,0.717
1695672000,0.611
1695672900,0.842
1695673800,1.186
1695674700,1.194
1695675600,1.223
1695676500,1.267
1695677400,0.831
1695678300,1.244
1695679200,1.015
1695680100,1.069
1695681000,1.072
1695681900,1.331
1695682800,1.338
1695683700,1.398
1695684600,1.533
1695685500,1.588
1695686400,1.561
1695687300,1.432
1695688200,1.542
1695689100,1.919
1695690000,1.528
1695690900,1.076
1695691800,1.329
1695692700,1.377
1695693600,0.73
1695694500,0.447
1695695400,0.386
1695696300,0.392
1695697200,0.53
1695698100,0.481
1695699000,1.62
1695699900,3.319
1695700800,3.293
1695701700,3.274
1695702600,3.282
1695703500,2.99
1695704400,0.458
1695705300,0.376
1695706200,0.64
1695707100,0.485
1695708000,0.371
1695708900,0.403
1695709800,0.362
1695710700,0.394
1695711600,0.385
1695712500,1.296
1695713400,0.984
1695714300,1.041
1695715200,0.93
1695716100,0.723
1695717000,0.625
1695717900,1.202
1695718800,1.521
1695719700,1.011
1695720600,1.644
1695721500,2.163
1695722400,2.032
1695723300,1.496
1695724200,1.013
1695725100,0.972
1695726000,0.81
1695726900,0.757
1695727800,1.069
1695728700,1.301
1695729600,1.351
1695730500,1.393
1695731400,1.283
1695732300,1.867
1695733200,1.569
1695734100,1.576
1695735000,1.627
1695735900,1.675
1695736800,1.709
1695737700,2.182
1695738600,2.319
1695739500,3.223
1695740400,4.821
1695741300,5.244
1695742200,5.498
1695743100,5.376
1695744000,5.164
1695744900,2.002
1695745800,1.835
1695746700,2.027
1695747600,1.823
1695748500,2.255
1695749400,2.085
1695750300,1.903
1695751200,1.623
1695752100,1.771
1695753000,1.46
1695753900,1.142
1695754800,0.881
1695755700,0.857
1695756600,1.033
1695757500,1.12
1695758400,0.702
1695759300,0.735
1695760200,0.634
1695761100,0.749
1695762000,1.166
1695762900,1.144
1695763800,0.806
1695764700,0.579
1695765600,0.59
1695766500,0.609
1695767400,0.464
1695768300,0.557
1695769200,0.886
1695770100,1.088
1695771000,0.609
1695771900,0.536
1695772800,0.517
1695773700,0.568
1695774600,0.513
1695775500,0.492
1695776400,0.564
1695777300,0.56
1695778200,0.476
1695779100,0.517
1695780000,0.435
1695780900,0.428
1695781800,0.527
1695782700,0.422
1695783600,0.635
1695784500,0.621
1695785400,0.603
1695786300,0.414
1695787200,0.44
1695788100,0.373
1695789000,0.377
1695789900,0.365
1695790800,0.41
1695791700,0.451
1695792600,0.386
1695793500,0.338
1695794400,0.381
1695795300,0.433
1695796200,0.443
1695797100,0.416
1695798000,0.341
1695798900,0.394
1695799800,0.42
1695800700,0.549
1695801600,0.482
1695802500,0.438
1695803400,0.541
1695804300,0.918
1695805200,0.782
1695806100,1.403
1695807000,1.379
1695807900,1.291
1695808800,1.274
1695809700,1.425
1695810600,1.487
1695811500,3.201
1695812400,3.559
1695813300,1.304
1695814200,1.218
1695815100,1.114
1695816000,1.174
1695816900,1.136
1695817800,1.23
1695818700,1.645
1695819600,1.701
1695820500,1.749
1695821400,1.549
1695822300,1.379
1695823200,1.287
1695824100,1.333
1695825000,1.392
1695825900,1.49
1695826800,1.348
1695827700,1.293
1695828600,1.556
1695829500,1.39
1695830400,1.38
1695831300,1.793
1695832200,1.657
1695833100,2.031
1695834000,1.842
1695834900,1.602
1695835800,1.599
1695836700,1.6
1695837600,1.643
1695838500,1.561
1695839400,1.86
1695840300,2.016
1695841200,1.176
1695842100,1.259
1695843000,1.852
1695843900,1.774
1695844800,1.581
1695845700,1.273
1695846600,1.153
1695847500,1.59
1695848400,1.343
1695849300,0.899
1695850200,0.85
1695851100,0.958
1695852000,0.975
1695852900,0.787
1695853800,0.818
1695854700,2.589
1695855600,3.545
1695856500,3.433
1695857400,3.281
1695858300,3.343
1695859200,3.308
1695860100,3.387
1695861000,3.3
1695861900,0.459
1695862800,0.477
1695863700,0.387
1695864600,0.401
1695865500,0.396
1695866400,0.348
1695867300,0.375
1695868200,0.369
1695869100,0.307
1695870000,0.363
1695870900,0.386
1695871800,0.334
1695872700,0.306
1695873600,0.34
1695874500,0.317
1695875400,0.648
1695876300,0.46
1695877200,0.306
1695878100,0.323
1695879000,0.302
1695879900,0.296
1695880800,0.346
1695881700,0.301
1695882600,0.301
1695883500,0.375
1695884400,0.354
1695885300,0.423
1695886200,0.671
1695887100,0.538
1695888000,0.479
1695888900,0.988
1695889800,0.92
1695890700,1.066
1695891600,1.129
1695892500,1.161
1695893400,1.336
1695894300,1.317
1695895200,1.251
1695896100,1.575
1695897000,1.367
1695897900,1.291
1695898800,1.374
1695899700,1.246
1695900600,1.154
1695901500,1.213
1695902400,1.157
1695903300,1.16
1695904200,1.151
1695905100,1.171
1695906000,1.255
1695906900,1.225
1695907800,1.196
1695908700,1.207
1695909600,1.554
1695910500,3.773
1695911400,4.47
1695912300,2.109
1695913200,1.601
1695914100,1.465
1695915000,1.301
1695915900,1.309
1695916800,1.425
1695917700,2.181
1695918600,2.143
1695919500,2.214
1695920400,1.061
1695921300,1.698
1695922200,2.031
1695923100,2.05
1695924000,2.324
1695924900,2.37
1695925800,2.46
1695926700,2.886
1695927600,3.062
1695928500,3.17
1695929400,3.441
1695930300,3.062
1695931200,3.114
1695932100,2.987
1695933000,3.067
1695933900,2.409
1695934800,2.712
1695935700,2.262
1695936600,1.789
1695937500,2.052
1695938400,1.59
1695939300,1.705
1695940200,2.096
1695941100,2.545
1695942000,2.246
1695942900,2.176
1695943800,2.313
1695944700,2.292
1695945600,1.82
1695946500,1.039
1695947400,0.855
1695948300,0.737
1695949200,0.737
1695950100,0.641
1695951000,0.569
1695951900,0.553
1695952800,0.543
1695953700,0.55
1695954600,0.438
1695955500,0.449
1695956400,0.489
1695957300,0.452
1695958200,0.443
1695959100,0.397
1695960000,0.493
1695960900,0.423
1695961800,0.412
1695962700,0.43
1695963600,0.397
1695964500,0.435
1695965400,0.386
1695966300,0.342
1695967200,0.395
1695968100,0.41
1695969000,0.402
1695969900,0.458
1695970800,0.403
1695971700,0.396
1695972600,0.469
1695973500,0.425
1695974400,0.452
1695975300,0.627
1695976200,0.772
1695977100,1.319
1695978000,1.208
1695978900,1.378
1695979800,1.428
1695980700,1.585
1695981600,1.429
1695982500,1.321
1695983400,1.685
1695984300,1.505
1695985200,1.412
1695986100,2.142
1695987000,2.571
1695987900,2.408
1695988800,2.118
1695989700,2.077
1695990600,2.348
1695991500,2.33
1695992400,2.15
1695993300,2.129
1695994200,1.836
1695995100,2.005
1695996000,2.553
1695996900,2.398
1695997800,2.43
1695998700,2.446
1695999600,1.938
1696000500,2.01
1696001400,2.081
1696002300,2.587
1696003200,2.561
1696004100,4.283
1696005000,4.895
1696005900,5.3
1696006800,5.613
1696007700,5.534
1696008600,5.24
1696009500,5.428
